涛哥直播,#genre#
CCTV17,https://livednow.com/migu/673168256?sign=gAAAAABmwyZNAyaJ1l1qmt_7Io0DKHG4-nMDiEHHbwCmExiUEvpAVTT14vIuA-waEUyahY4BZVd4U67OmjYXeWfoZ2VtWH-GEMtqEdc7_WtKXn5khsE51Flp7AE3WDc76fjkvj_PwAn85ujjWMHh5ewhCFpiXTP5IWUxl-DWHAOGdqnEPvC0ftFgJB3k3RTNcbcRUifrO9fz6KQ1JSEOk6vFHkT_IrQhpw%3D%3D$TG•IPV4『线路6』
CCTV17,http://mdxgh.tpddns.cn:88/mdxgh/cctv17$TG•IPV4『线路7』
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8$TG•IPV4『线路8』
CCTV17,http://www.zzlag.top:9087/tsfile/live/1026_1.m3u8?key=txiptv$TG•IPV4『线路9』
CCTV17,http://1b6467f415.iok.la:9931/tsfile/live/1130_1.m3u8$TG•IPV4『线路10』
CCTV17,http://gouwu.pthvcdn.gitv.tv:91/live/CCTV17hd-8M/live.m3u8$TG•IPV4『线路11』
CCTV17,http://gouwu.pthv.gitv.tv:91/live/CCTV17hd-8M/live.m3u8$TG•IPV4『线路12』
CCTV17,https://api.olelive.com/dis/live/CCTV17HD/hls.m3u8$TG•IPV4『线路13』
CCTV17,http://22725y284r.yicp.fun:9902/tsfile/live/1030_1.m3u8$TG•IPV4『线路14』
CCTV17,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/57/01.m3u8?&HlsSubType=&encrypt=$TG•IPV4『线路15』
CCTV17,http://ygbh666.cn/aikmigu.php?id=cctv17$TG•IPV4『线路16』
CCTV17,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000513$TG•IPV4『线路17』
CCTV17,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv17$TG•IPV4『线路18』
CCTV17,https://vip.taoiptv.cn/source/itv.php?id=CCTV17HEVC.m3u8&sign=06zcwd$TG•IPV4『线路19』
CCTV17,https://vip.taoiptv.cn/source/jsyd.php?id=G_CCTV-17-HD.m3u8&sign=06zcwd$TG•IPV4『线路20』
CCTV17,http://beijinglive.online.domybox.com:91/live/CCTV17hd-8M/live.m3u8$TG•IPV4『线路21』
CCTV17,http://iptvcyp.top:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$TG•IPV4『线路22』
CCTV17,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265015$TG•IPV4『线路23』
CCTV17,https://jump.taoiptv.cn/iptv3.php?id=100205&num=3&sign=fk3aks$TG•IPV4『线路24』
CCTV17,https://jump.taoiptv.cn/iptv1.php?id=100205&num=1&sign=fk3aks$TG•IPV4『线路25』
CCTV17,http://tvbox6.icu/tv/migu.php?id=cctv17$TG•IPV4『线路26』
CCTV17,http://ttkx.live:55/lib/aikan.php?id=cctv17$TG•IPV4『线路27』
CCTV17,https://jump.taoiptv.cn/iptv2.php?id=100205&num=2&sign=fk3aks$TG•IPV4『线路28』
CCTV17,https://vip.taoiptv.cn/source/itv.php?id=CCTV17HEVC.m3u8&sign=z6sj8k$TG•IPV4『线路29』
CCTV17,http://ygbh666.cn/aikmigu.php?id=cctv17$TG•IPV4『线路30』
CCTV17,http://beijinglive.online.domybox.com:91/live/CCTV17hd-8M/live.m3u8$TG•IPV4『线路31』
CCTV17,http://22725y284r.yicp.fun:9902/tsfile/live/1030_1.m3u8$TG•IPV4『线路32』
CCTV17,https://live.v1.mk/api/bestv.php?id=cctv17hd8m/8000000$TG•IPV4『线路33』
CCTV17,http://hlsbkmgsplive.miguvideo.com/migu/kailu/20200324/cctv17hd/57/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=$TG•IPV4『线路34』
CCTV17,https://vip.taoiptv.cn/source/itv.php?id=CCTV17HEVC.m3u8&sign=ugxuj7$TG•IPV4『线路35』
CCTV17,https://vip.taoiptv.cn/source/jsyd.php?id=G_CCTV-17-HD.m3u8&sign=ugxuj7$TG•IPV4『线路36』
CCTV17,http://cookies.elementfx.com/ublive/ublive.php?id=3260$TG•IPV4『线路37』
CCTV17,https://vip.taoiptv.cn/source/itv.php?id=CCTV17HEVC.m3u8&sign=h51x7y$TG•IPV4『线路38』
CCTV17,https://vip.taoiptv.cn/source/jsyd.php?id=G_CCTV-17-HD.m3u8&sign=h51x7y$TG•IPV4『线路39』
CCTV17,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000006000268004/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000006000268004$TG•IPV4『线路40』
CCTV17,http://mdxgh.tpddns.cn:88/mdxgh/cctv17$TG•IPV4『线路41』
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8$TG•IPV4『线路42』
CCTV17,http://ygbh666.cn/aikmigu.php?id=cctv17$TG•IPV4『线路43』
CCTV17,https://jump.taoiptv.cn/iptv2.php?id=100205&num=2&sign=fk3aks$TG•IPV4『线路44』
CCTV17,http://bjlive.outside.live.pthv.gitv.tv/live/CCTV17hd-8M/live.m3u8$TG•IPV4『线路45』
CCTV17,http://iptvcyp.top:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$TG•IPV4『线路46』
CCTV17,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=cctv17$TG•IPV4『线路47』
CCTV17,http://tvbox6.icu/tv/migu.php?id=cctv17$TG•IPV4『线路48』
CCTV17,https://vip.taoiptv.cn/source/jsyd.php?id=G_CCTV-17-HD.m3u8&sign=06zcwd$TG•IPV4『线路49』
CCTV17,https://vip.taoiptv.cn/source/itv.php?id=CCTV17HEVC.m3u8&sign=06zcwd$TG•IPV4『线路50』
CCTV17,http://ttkx.live:55/lib/aikan.php?id=cctv17$TG•IPV4『线路51』
CCTV17,https://jump.taoiptv.cn/iptv1.php?id=100205&num=1&sign=fk3aks$TG•IPV4『线路52』
CCTV17,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000513$TG•IPV4『线路53』
CCTV17,https://jump.taoiptv.cn/iptv3.php?id=100205&num=3&sign=fk3aks$TG•IPV4『线路54』
CCTV17,http://1b6467f415.iok.la:9931/tsfile/live/1130_1.m3u8$TG•IPV4『线路55』
CCTV17,https://vip.taoiptv.cn/source/itv.php?id=CCTV17HEVC.m3u8&sign=ugxuj7$TG•IPV4『线路56』
CCTV4K,https://vip.taoiptv.cn/source/jsyd.php?id=G_CCTV-4K-HD.m3u8&sign=z6sj8k$TG•IPV4『线路1』
CCTV4K,https://live.v1.mk/api/bestv.php?id=cctv4k/15000000$TG•IPV4『线路2』
CCTV4K,https://vip.taoiptv.cn/source/jsyd.php?id=G_CCTV-4K-HD.m3u8&sign=ugxuj7$TG•IPV4『线路3』
CCTV4K,https://vip.taoiptv.cn/source/jsyd.php?id=G_CCTV-4K-HD.m3u8&sign=h51x7y$TG•IPV4『线路4』
CCTV4K,http://mdxgh.tpddns.cn:88/mdxgh/cctv4k$TG•IPV4『线路5』
CCTV4K,https://vip.taoiptv.cn/source/jsyd.php?id=G_CCTV-4K-HD.m3u8&sign=06zcwd$TG•IPV4『线路6』
CCTV8K,https://tv.cry33.com/ys4k.php?id=8k$TG•IPV4『线路1』
CCTV8K,http://mdxgh.tpddns.cn:88/mdxgh/cctv8k$TG•IPV4『线路2』
CCTV8K,https://tv.cry33.com/ys4k.php?id=8k25$TG•IPV4『线路3』
CCTV-1,http://tvbox6.com/tv/zb/bjcucc.php?id=1$TG•IPV4『线路1』
CCTV-1,http://tvbox6.com/tv/zb/cqcucc.php?id=123$TG•IPV4『线路2』
CCTV-2,http://tvbox6.com/tv/zb/bjcucc.php?id=2$TG•IPV4『线路1』
CCTV-2,http://tvbox6.com/tv/zb/cqcucc.php?id=124$TG•IPV4『线路2』
CCTV-3,http://tvbox6.com/tv/zb/bjcucc.php?id=3$TG•IPV4『线路1』
CCTV-3,http://tvbox6.com/tv/zb/cqcucc.php?id=125$TG•IPV4『线路2』
CCTV-3,http://bjlive.outside.live.pthv.gitv.tv/live/CCTV3hd-8M/live.m3u8$TG•IPV4『线路3』
CCTV-4,http://tvbox6.com/tv/zb/bjcucc.php?id=4$TG•IPV4『线路1』
CCTV-4,http://tvbox6.com/tv/zb/cqcucc.php?id=126$TG•IPV4『线路2』
CCTV-5,http://tvbox6.com/tv/zb/bjcucc.php?id=5$TG•IPV4『线路1』
CCTV-5,http://tvbox6.com/tv/zb/cqcucc.php?id=127$TG•IPV4『线路2』
CCTV-5+,http://tvbox6.com/tv/zb/bjcucc.php?id=6$TG•IPV4
CCTV-6,http://tvbox6.com/tv/zb/bjcucc.php?id=7$TG•IPV4『线路1』
CCTV-6,http://tvbox6.com/tv/zb/cqcucc.php?id=128$TG•IPV4『线路2』
CCTV-7,http://tvbox6.com/tv/zb/bjcucc.php?id=8$TG•IPV4『线路1』
CCTV-7,http://tvbox6.com/tv/zb/cqcucc.php?id=129$TG•IPV4『线路2』
CCTV-8,http://tvbox6.com/tv/zb/bjcucc.php?id=9$TG•IPV4『线路1』
CCTV-8,http://tvbox6.com/tv/zb/cqcucc.php?id=130$TG•IPV4『线路2』
CCTV-9,http://tvbox6.com/tv/zb/bjcucc.php?id=10$TG•IPV4『线路1』
CCTV-9,http://tvbox6.com/tv/zb/cqcucc.php?id=131$TG•IPV4『线路2』
CCTV-10,http://tvbox6.com/tv/zb/bjcucc.php?id=11$TG•IPV4『线路1』
CCTV-10,http://tvbox6.com/tv/zb/cqcucc.php?id=132$TG•IPV4『线路2』
CCTV-11,http://tvbox6.com/tv/zb/bjcucc.php?id=12$TG•IPV4『线路1』
CCTV-11,http://tvbox6.com/tv/zb/cqcucc.php?id=11$TG•IPV4『线路2』
CCTV-12,http://tvbox6.com/tv/zb/bjcucc.php?id=13$TG•IPV4『线路1』
CCTV-12,http://tvbox6.com/tv/zb/cqcucc.php?id=133$TG•IPV4『线路2』
CCTV-13,http://tvbox6.com/tv/zb/bjcucc.php?id=14$TG•IPV4『线路1』
CCTV-13,http://tvbox6.com/tv/zb/cqcucc.php?id=13$TG•IPV4『线路2』
CCTV-13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8$TG•IPV4『线路3』
CCTV-13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8$TG•IPV4『线路4』
CCTV-14,http://tvbox6.com/tv/zb/bjcucc.php?id=15$TG•IPV4『线路1』
CCTV-14,http://tvbox6.com/tv/zb/cqcucc.php?id=134$TG•IPV4『线路2』
CCTV-15,http://tvbox6.com/tv/zb/bjcucc.php?id=16$TG•IPV4『线路1』
CCTV-15,http://tvbox6.com/tv/zb/cqcucc.php?id=15$TG•IPV4『线路2』
CCTV-16,http://tvbox6.com/tv/zb/bjcucc.php?id=17$TG•IPV4
CCTV-17,http://tvbox6.com/tv/zb/bjcucc.php?id=18$TG•IPV4『线路1』
CCTV-17,http://tvbox6.com/tv/zb/cqcucc.php?id=135$TG•IPV4『线路2』
CETV1,https://vip.taoiptv.cn/source/itv.php?id=中国教育电视台1.m3u8&sign=z6sj8k$TG•IPV4『线路1』
CETV1,http://beijinglive.online.domybox.com:91/live/CETV1hd-8M/live.m3u8$TG•IPV4『线路2』
CETV1,http://tvbox6.com/tv/cetv1.m3u8$TG•IPV4『线路3』
CETV1,http://tvbox6.com/tv/sdu.php?id=51$TG•IPV4『线路4』
CETV1,http://tvbox6.com/tv/zb/bjcucc.php?id=27$TG•IPV4『线路5』
CETV1,http://gslbservzqhsw.itv.cmvideo.cn/5000000002000002652/1.m3u8?channel-id=bestzb&Contentid=5000000002000002652&livemode=1&stbId=3$TG•IPV4『线路6』
CETV1,http://video.qd.sdu.edu.cn/liverespath/85558d86e1bcab9405a28515bc414ba3676ecbde/index.m3u8$TG•IPV4『线路7』
CETV1,http://tvbox6.com/tv/zb/bjcucc.php?id=27$TG•IPV4『线路8』
CETV1,https://vip.taoiptv.cn/source/gitv.php?id=CETV1hd-8M.m3u8&sign=h51x7y$TG•IPV4『线路9』
CETV1,https://vip.taoiptv.cn/source/itv.php?id=中国教育电视台1.m3u8&sign=h51x7y$TG•IPV4『线路10』
CETV2,https://vip.taoiptv.cn/source/jsyd.php?id=G_CETV-2.m3u8&sign=z6sj8k$TG•IPV4『线路1』
CETV2,http://beijinglive.online.domybox.com:91/live/CETV2-1500k/live.m3u8$TG•IPV4『线路2』
CETV2,http://tvbox6.com/tv/zb/bjcucc.php?id=28$TG•IPV4『线路3』
CETV2,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266004&livemode=1&stbId=3$TG•IPV4『线路4』
CETV2,http://tvbox6.com/tv/zb/bjcucc.php?id=28$TG•IPV4『线路5』
CETV2,https://vip.taoiptv.cn/source/jsyd.php?id=G_CETV-2.m3u8&sign=h51x7y$TG•IPV4『线路6』
CETV3,https://vip.taoiptv.cn/source/jsyd.php?id=G_CETV-3.m3u8&sign=z6sj8k$TG•IPV4『线路1』
CETV3,http://beijinglive.online.domybox.com:91/live/CETV3-1500k/live.m3u8$TG•IPV4『线路2』
CETV3,http://tvbox6.com/tv/sdu.php?id=52$TG•IPV4『线路3』
CETV3,http://tvbox6.com/tv/zb/bjcucc.php?id=29$TG•IPV4『线路4』
CETV3,http://video.qd.sdu.edu.cn/liverespath/3a13f3b554cd6c3764599392bb43650e4e015b87/index.m3u8$TG•IPV4『线路5』
CETV3,http://tvbox6.com/tv/zb/bjcucc.php?id=29$TG•IPV4『线路6』
CETV3,https://vip.taoiptv.cn/source/jsyd.php?id=G_CETV-3.m3u8&sign=h51x7y$TG•IPV4『线路7』
CETV4,https://vip.taoiptv.cn/source/itv.php?id=中国教育电视台4.m3u8&sign=z6sj8k$TG•IPV4『线路1』
CETV4,http://beijinglive.online.domybox.com:91/live/CETV4-1500k/live.m3u8$TG•IPV4『线路2』
CETV4,http://tvbox6.com/tv/sdu.php?id=53$TG•IPV4『线路3』
CETV4,http://tvbox6.com/tv/zb/bjcucc.php?id=30$TG•IPV4『线路4』
CETV4,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/5000000011000031126/index.m3u8?channel-id=bestzb&livemode=1&stbId=10&Contentid=5000000011000031126$TG•IPV4『线路5』
CETV4,http://gslbservzqhsw.itv.cmvideo.cn/5000000011000031126/1.m3u8?channel-id=bestzb&Contentid=5000000011000031126&livemode=1&stbId=3$TG•IPV4『线路6』
CETV4,http://video.qd.sdu.edu.cn/liverespath/d9fd740848ee6bc5d883832bba7cafb90524390e/index.m3u8$TG•IPV4『线路7』
CETV4,http://tvbox6.com/tv/zb/bjcucc.php?id=30$TG•IPV4『线路8』
CETV4,http://tvbox6.com/tv/zb/cqcucc.php?id=112$TG•IPV4『线路9』
CETV4,https://vip.taoiptv.cn/source/itv.php?id=中国教育电视台4.m3u8&sign=h51x7y$TG•IPV4『线路10』
全国卫视,#genre#
湖北卫视,http://iptvcyp.top:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0$TG•IPV4『线路1』
湖北卫视,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/01.m3u8?&HlsSubType=&encrypt=$TG•IPV4『线路2』
湖北卫视,http://tx.stlyx.cn:5000/ysp/hubei$TG•IPV4『线路3』
湖北卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000522$TG•IPV4『线路4』
湖北卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/HuBWShd-8M/live.m3u8$TG•IPV4『线路5』
湖北卫视,https://vip.taoiptv.cn/source/gitv.php?id=HuBWShd-8M.m3u8&sign=h51x7y$TG•IPV4『线路6』
湖北卫视,https://vip.taoiptv.cn/source/gzyx.php?id=21a70fb0fad52b17d49c5554f513d2ca.m3u8&sign=h51x7y$TG•IPV4『线路7』
湖北卫视,https://vip.taoiptv.cn/source/itv.php?id=湖北卫视50FPS.m3u8&sign=h51x7y$TG•IPV4『线路8』
湖北卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_HUBEI-HD-265-8M.m3u8&sign=h51x7y$TG•IPV4『线路9』
湖北卫视,https://livednow.com/migu/738906825?sign=gAAAAABmxHgUgSrEADocqGX0XhqwDlTegz7804XjIUQ15uguVMOYEUeV9dcz0PObMe3tzVEufl-_XVidOye5fBAajWmY4L6ZJtcLDhF3BHOmvfFhZ9TmW9kvTlg3RLcEP6TNs6J0sr-a1K-YVkyuziP9RFffxztAVsxrXAswM2w2WEKb3Ir6I14TK2kY2a4ef4ptYQohwDcM5xcYbbiVHl47BTC5mg9ZWA%3D%3D$TG•IPV4『线路10』
湖北卫视,https://livednow.com/migu/738906825?sign=gAAAAABmwyZNNlXhtrhOhH_oYtdU3L7x4ljmPDkK_4cKrPH_7kOKehQtZ66gyEHE-3JxVGcBUw0fjS9_3yC-gG4aWFuzR3lNek1gYiHub1rMxu_Rk6xi9_z3wfnreBul2f15eBXSaJ_enhKAE6yrRYmhsXPZ8LRK-v3ouma0dVGPbUDQQKwCw3pVe9a1xDDvV2EAOLtmgXKbXI_OxFDwd1ucR_zUVlhcEA%3D%3D$TG•IPV4『线路11』
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/1000000001000024621/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000001000024621$TG•IPV4『线路12』
湖北卫视,http://mdxgh.tpddns.cn:88/mdxgh/hubei$TG•IPV4『线路13』
湖北卫视,http://iptvcyp.top:9901/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0$TG•IPV4『线路14』
湖北卫视,http://beijinglive.online.domybox.com:91/live/HuBWShd-8M/live.m3u8$TG•IPV4『线路15』
湖北卫视,https://vip.taoiptv.cn/source/itv.php?id=湖北卫视50FPS.m3u8&sign=06zcwd$TG•IPV4『线路16』
湖北卫视,https://vip.taoiptv.cn/source/gzyx.php?id=21a70fb0fad52b17d49c5554f513d2ca.m3u8&sign=06zcwd$TG•IPV4『线路17』
湖北卫视,http://ygbh666.cn/aikmigu.php?id=hubws$TG•IPV4『线路18』
湖北卫视,https://vip.taoiptv.cn/source/gitv.php?id=HuBWShd-8M.m3u8&sign=06zcwd$TG•IPV4『线路19』
湖北卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_HUBEI-HD-265-8M.m3u8&sign=06zcwd$TG•IPV4『线路20』
湖北卫视,http://beijinglive.online.domybox.com:911/live/HuBWShd-8M/live.m3u8$TG•IPV4『线路21』
湖北卫视,http://www.72444165.xyz:5005/itv/ystenlive/1000000005000265023$TG•IPV4『线路22』
湖北卫视,http://ttkx.live:55/lib/aikan.php?id=hubws$TG•IPV4『线路23』
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226206/1.m3u8$TG•IPV4『线路24』
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8$TG•IPV4『线路25』
湖北卫视,http://live.nctv.top/886/sxg.php?id=hbwsH265_4000$TG•IPV4『线路26』
湖北卫视,http://1b6467f415.iok.la:9931/tsfile/live/1068_1.m3u8$TG•IPV4『线路27』
湖北卫视,http://jxcbn.ws-cdn.gitv.tv/hls/HUBEIHD/index.m3u8?gMac=unknown&livodToken=b8f876f4b394029039b5d1733070c8731bc880530b0fb975397a5eeb37ca0cec_1720508906_604800&fromCDN=ws$TG•IPV4『线路28』
湖北卫视,http://jxcbn.ws-cdn.gitv.tv/hls/HUBEIHD/index.m3u8?gMac=unknown&livodToken=1176edf6948f37e79509982269638c9a3d831651cf925626072c7d35c59ab30d_1720505040_604800&fromCDN=ws$TG•IPV4『线路29』
湖北卫视,http://www.zzlag.top:9087/tsfile/live/0132_1.m3u8?key=txiptv$TG•IPV4『线路30』
湖北卫视,http://fangke.blueswords.com:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$TG•IPV4『线路31』
湖北卫视,http://hlsbkmgsplive.miguvideo.com/wd_r2/2018/ocn/hubeiwshd/2000/01.m3u8?&HlsSubType=&encrypt=$TG•IPV4『线路32』
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000024621/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024621&livemode=1&stbId=3$TG•IPV4『线路33』
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265023/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265023&livemode=1&stbId=3$TG•IPV4『线路34』
湖北卫视,http://tx.stlyx.cn:5000/ysp/hubei$TG•IPV4『线路35』
湖北卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000522$TG•IPV4『线路36』
湖北卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/HuBWShd-8M/live.m3u8$TG•IPV4『线路37』
湖北卫视,https://vip.taoiptv.cn/source/itv.php?id=湖北卫视50FPS.m3u8&sign=z6sj8k$TG•IPV4『线路38』
湖北卫视,http://ygbh666.cn/aikmigu.php?id=hubws$TG•IPV4『线路39』
湖北卫视,http://beijinglive.online.domybox.com:91/live/HuBWShd-8M/live.m3u8$TG•IPV4『线路40』
湖北卫视,https://pi.0472.org/live/hubws.m3u8?token=162210$TG•IPV4『线路41』
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226194/index.m3u8$TG•IPV4『线路42』
湖北卫视,http://cn.samzhao.cloud:3001/itv/ystenlive/1000000001000024621$TG•IPV4『线路43』
湖北卫视,http://cn.samzhao.cloud:3001/itv/wasusyt/6000000001000015436$TG•IPV4『线路44』
湖北卫视,http://cn.samzhao.cloud:3001/itv/ystenlive/1000000005000265023$TG•IPV4『线路45』
湖北卫视,https://vip.taoiptv.cn/source/gitv.php?id=HuBWShd-8M.m3u8&sign=ugxuj7$TG•IPV4『线路46』
湖北卫视,https://vip.taoiptv.cn/source/gzyx.php?id=21a70fb0fad52b17d49c5554f513d2ca.m3u8&sign=ugxuj7$TG•IPV4『线路47』
湖北卫视,https://vip.taoiptv.cn/source/itv.php?id=湖北卫视50FPS.m3u8&sign=ugxuj7$TG•IPV4『线路48』
湖北卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_HUBEI-HD-265-8M.m3u8&sign=ugxuj7$TG•IPV4『线路49』
湖北卫视,http://tvbox6.com/tv/bjcckd.php?id=35$TG•IPV4『线路50』
湖北卫视,http://tvbox6.com/tv/bst8m.php?id=36$TG•IPV4『线路51』
湖北卫视,http://tvbox6.com/tv/cqyx2.php?id=hubeiSD$TG•IPV4『线路52』
湖北卫视,http://tvbox6.com/tv/zb/bjcucc.php?id=85$TG•IPV4『线路53』
湖北卫视,http://tvbox6.com/tv/zb/cqcucc.php?id=45$TG•IPV4『线路54』
湖北卫视,http://tvbox6.com/tv/zb/cqcucc.php?id=46$TG•IPV4『线路55』
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265023&livemode=1&stbId=3$TG•IPV4『线路56』
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000010355/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000010355$TG•IPV4『线路57』
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/000000001000/1000000001000024621/index.m3u8?channel-id=ystenlive&livemode=1&stbId=4&Contentid=1000000001000024621$TG•IPV4『线路58』
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000001000024621/1.m3u8?channel-id=ystenlive&Contentid=1000000001000024621&livemode=1&stbId=3$TG•IPV4『线路59』
湖北卫视,http://gslbservzqhsw.itv.cmvideo.cn/1000000005000265023/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265023&livemode=1&stbId=3$TG•IPV4『线路60』
湖北卫视,http://b.tvbox6.icu/tv/migu.php?id=hubws$TG•IPV4『线路61』
湖北卫视,http://b.tvbox6.icu/tv/gitv.php?id=26$TG•IPV4『线路62』
湖北卫视,http://beijinglive.online.domybox.com:91/live/HuBWShd-8M/live.m3u8$TG•IPV4『线路63』
湖北卫视,http://video.qd.sdu.edu.cn/liverespath/a8e4cf2bade25844b998d7743d83331412ea841f/index.m3u8$TG•IPV4『线路64』
湖北卫视,http://tvbox6.com/tv/bfgd.php?id=102$TG•IPV4『线路65』
湖北卫视,http://tvbox6.com/tv/zb/cqcucc.php?id=46$TG•IPV4『线路66』
湖北卫视,https://tv.iill.top/migu/hubws$TG•IPV4『线路67』
湖北卫视,http://cookies.elementfx.com/ublive/ublive.php?id=3229$TG•IPV4『线路68』
湖北卫视,http://cookies.elementfx.com/ublive/ublive.php?id=227$TG•IPV4『线路69』
湖北卫视,https://vip.taoiptv.cn/source/gitv.php?id=HuBWShd-8M.m3u8&sign=h51x7y$TG•IPV4『线路70』
湖北卫视,https://vip.taoiptv.cn/source/gzyx.php?id=21a70fb0fad52b17d49c5554f513d2ca.m3u8&sign=h51x7y$TG•IPV4『线路71』
湖北卫视,https://vip.taoiptv.cn/source/itv.php?id=湖北卫视50FPS.m3u8&sign=h51x7y$TG•IPV4『线路72』
湖北卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_HUBEI-HD-265-8M.m3u8&sign=h51x7y$TG•IPV4『线路73』
湖北卫视,http://mdxgh.tpddns.cn:88/mdxgh/hubei$TG•IPV4『线路74』
湖北卫视,https://vip.taoiptv.cn/source/itv.php?id=湖北卫视50FPS.m3u8&sign=06zcwd$TG•IPV4『线路75』
湖北卫视,https://vip.taoiptv.cn/source/itv.php?id=湖北卫视50FPS.m3u8&sign=ugxuj7$TG•IPV4『线路76』
湖北卫视,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=hubei$TG•IPV4『线路77』
湖北卫视,http://ttkx.live:55/lib/aikan.php?id=hubws$TG•IPV4『线路78』
湖北卫视,https://vip.taoiptv.cn/source/gzyx.php?id=21a70fb0fad52b17d49c5554f513d2ca.m3u8&sign=06zcwd$TG•IPV4『线路79』
湖北卫视,http://bjlive.outside.live.pthv.gitv.tv1/live/HuBWShd-8M/live.m3u8$TG•IPV4『线路80』
湖北卫视,http://ygbh666.cn/aikmigu.php?id=hubws$TG•IPV4『线路81』
湖北卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_HUBEI-HD-265-8M.m3u8&sign=06zcwd$TG•IPV4『线路82』
湖北卫视,http://beijinglive.online.domybox.com:91/live/HuBWShd-8M/live.m3u8$TG•IPV4『线路83』
湖北卫视,https://vip.taoiptv.cn/source/gitv.php?id=HuBWShd-8M.m3u8&sign=06zcwd$TG•IPV4『线路84』
湖北卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226206/1.m3u8$TG•IPV4『线路85』
湖南卫视,http://iptvcyp.top:9901/tsfile/live/1052_1.m3u8?key=txiptv&playlive=1&authid=0$TG•IPV4『线路1』
湖南卫视,http://tx.stlyx.cn:5000/ysp/hunan$TG•IPV4『线路2』
湖南卫视,http://zhixiao.outside.live.pthv.gitv.tv/live/HuNWShd-8M/live.m3u8$TG•IPV4『线路3』
湖南卫视,https://vip.taoiptv.cn/source/gitv.php?id=HuNWShd-8M.m3u8&sign=h51x7y$TG•IPV4『线路4』
湖南卫视,https://vip.taoiptv.cn/source/gzyx.php?id=93e7f487ec23f5c99d8137e29933a083.m3u8&sign=h51x7y$TG•IPV4『线路5』
湖南卫视,https://vip.taoiptv.cn/source/itv.php?id=湖南卫视50FPS.m3u8&sign=h51x7y$TG•IPV4『线路6』
湖南卫视,https://vip.taoiptv.cn/source/jsyd.php?id=G_HUNAN-HD-265-8M.m3u8&sign=h51x7y$TG•IPV4『线路7』
